x,y
0.860464,0.904365
0.183552,0.631948
0.323156,0.193569
0.552725,0.367456
0.886819,0.549603
0.479532,0.304965
0.213909,0.478877
0.44886,0.0447898
0.0576745,0.436658
0.0741725,0.512625
0.922219,0.761492
0.830491,0.0899174
0.0199173,0.483669
0.119434,0.324319
0.393563,0.455354
0.687414,0.417788
0.619738,0.0669652
0.322095,0.42981
0.526466,0.536637
0.780853,0.543684
0.943764,0.699168
0.82353,0.51025
0.315114,0.28356
0.881319,0.911428
0.614055,0.607673
0.340197,0.170476
0.304401,0.41346
0.355924,0.398726
0.168441,0.577342
0.283265,0.804955
0.247732,0.870618
0.687077,0.754054
0.520322,0.856835
0.173148,0.215475
0.210709,0.156709
0.161981,0.217056
0.360439,0.998988
0.790018,0.658817
0.259046,0.862048
0.240002,0.603082
0.210097,0.0565172
0.251716,0.600917
0.0185989,0.043317
0.715272,0.340293
0.619123,0.218242
0.98209,0.0581218
0.526652,0.338611
0.165012,0.897985
0.357237,0.100304
0.447357,0.936254
0.115765,0.323334
0.495538,0.873175
0.878123,0.326657
0.81949,0.752068
0.130355,0.28667
0.470842,0.656755
0.631502,0.224811
0.726061,0.312772
0.263755,0.774707
0.961916,0.449539
0.882739,0.909665
0.0473631,0.922564
0.0209831,0.250842
0.759534,0.897722
0.00233711,0.531063
0.981711,0.136099
0.842949,0.914209
0.907437,0.103815
0.419131,0.457568
0.773251,0.313157
0.445135,0.949542
0.495558,0.27922
0.79017,0.837705
0.0704611,0.613584
0.71586,0.561681
0.613624,0.468675
0.146436,0.949468
0.866309,0.0404261
0.654194,0.727208
0.545786,0.974523
0.70453,0.560167
0.689045,0.52858
0.563275,0.0148339
0.00863058,0.706192
0.680524,0.785058
0.0649731,0.978233
0.180648,0.637396
0.86338,0.437278
0.235963,0.114389
0.69769,0.352432
0.626573,0.616726
0.620066,0.863387
0.978824,0.90817
0.979405,0.428852
0.906335,0.553205
0.116352,0.393914
0.297745,0.450109
0.947238,0.237637
0.24539,0.980442
0.0595861,0.180703
0.467893,0.793706
0.248125,0.625672
0.246357,0.206906
0.486295,0.00841905
0.271315,0.482147
0.917791,0.730741
0.926173,0.735387
0.152472,0.961457
0.513097,0.949043
0.549481,0.12865
0.374427,0.976192
0.685628,0.873945
0.965641,0.596902
0.175695,0.792212
0.0136884,0.758226
0.772817,0.249075
0.203662,0.210296
0.193181,0.551928
0.176501,0.717908
0.941936,0.388964
0.78962,0.778195
0.0550436,0.524959
0.3112,0.337035
0.407052,0.760318
0.410457,0.385383
0.495939,0.341261
0.136973,0.315432
0.616322,0.490847
0.228954,0.262788
0.0806503,0.654987
0.215863,0.607339
0.886676,0.504074
0.700822,0.945538
0.58303,0.200706
0.302322,0.0559544
0.0787074,0.570015
0.961982,0.589386
0.648656,0.795616
0.242575,0.896463
0.392267,0.650374
0.892085,0.869219
0.57862,0.704067
0.217878,0.909083
0.37118,0.0894547
0.184479,0.336172
0.493449,0.0160372
0.413922,0.70744
0.136587,0.266464
0.654965,0.529222
0.554005,0.189285
0.430743,0.722718
0.444292,0.912519
0.74777,0.532231
0.492863,0.320958
0.723893,0.469526
0.302741,0.588306
0.889449,0.354445
0.516341,0.971164
0.936827,0.46086
0.792593,0.879907
0.753413,0.033315
0.172259,0.923349
0.958206,0.334314
0.429438,0.768581
0.433436,0.0396498
0.215226,0.197787
0.0134014,0.125562
0.60621,0.885439
0.943633,0.415284
0.455915,0.999623
0.293944,0.156386
0.600424,0.257337
0.308316,0.980136
0.412362,0.33541
0.890985,0.913018
0.432335,0.336796
0.150238,0.0278827
0.72101,0.43251
0.670075,0.365078
0.019451,0.357218
0.17818,0.944946
0.953168,0.0954526
0.1955,0.908897
0.207438,0.326541
0.443869,0.152061
0.403304,0.339696
0.295657,0.616934
0.930566,0.111612
0.588276,0.985522
0.765071,0.920903
0.195485,0.376134
0.552006,0.881985
0.604942,0.432895
0.822614,0.440138
0.994683,0.803093
0.833117,0.650324
0.993586,0.619761
0.440825,0.584923
0.106899,0.1052
0.0231343,0.605306
0.999738,0.693557
0.672413,0.71055
0.363654,0.816569
0.95961,0.648449
0.668425,0.775606
0.067832,0.312465
0.168926,0.0677954
0.649963,0.374066
0.202893,0.403747
0.940948,0.435195
0.455907,0.584765
0.896631,0.334995
0.323663,0.7187
0.618091,0.067554
0.221319,0.206035
0.679293,0.987541
0.290573,0.63348
0.313564,0.256851
0.611093,0.262757
0.869166,0.335587
0.828588,0.0587171
0.387404,0.711946
0.875793,0.730534
0.722874,0.621558
0.215658,0.0399901
0.537839,0.285024
0.944749,0.374782
0.342079,0.549946
0.330175,0.737841
0.974008,0.876779
0.354004,0.0420928
0.0462631,0.414842
0.491145,0.971673
0.362547,0.779813
0.327925,0.940671
0.165402,0.957154
0.564211,0.712527
0.54991,0.114244
0.579899,0.35441
0.734439,0.41129
0.236244,0.663715
0.64454,0.179706
0.408574,0.302364
0.731255,0.915179
0.254805,0.929851
0.982313,0.747951
0.973528,0.659947
0.558456,0.724745
0.240071,0.646804
0.842063,0.273486
0.194515,0.76813
0.134793,0.913493
0.635839,0.744137
0.457886,0.000189055
0.421222,0.74301
0.896935,0.322996
0.772902,0.411145
0.0348694,0.570593
0.409714,0.480537
0.913809,0.703804
0.395199,0.521261
0.47301,0.068726
0.260314,0.798169
0.362423,0.942944
0.538351,0.195513
0.959676,0.901252
0.975815,0.75247
0.252815,0.757818
0.168747,0.693034
0.763606,0.140881
0.0762663,0.920191
0.608293,0.0231018
0.484723,0.753809
0.7468,0.65455
0.464936,0.0330968
0.22086,0.193485
0.0987379,0.519173
0.530194,0.591534
0.429043,0.306161
0.176189,0.799502
0.851616,0.592901
0.438971,0.578221
0.182272,0.188403
0.625766,0.555331
0.865878,0.164847
0.785966,0.107364
0.829059,0.262092
0.793364,0.772795
0.366613,0.798713
0.295677,0.497173
0.416245,0.910071
0.487425,0.899484
0.0246405,0.872627
0.460288,0.0148164
0.977023,0.213133
0.128873,0.544892
0.220243,0.0391413
0.476725,0.0883274
0.457768,0.5702
0.702614,0.284806
0.337225,0.922963
0.0673652,0.543622
0.239137,0.22589
0.483015,0.366182
0.983945,0.769592
0.353251,0.873413
0.665968,0.54594
0.449991,0.778417
0.456801,0.382307
0.211685,0.256052
0.500091,0.168253
0.94516,0.353793
0.195211,0.249329
0.389073,0.137175
0.500365,0.219826
0.216063,0.343477
0.933991,0.867823
0.914611,0.904616
0.401493,0.616279
0.627545,0.897342
0.758522,0.505808
0.512832,0.662273
0.300753,0.236752
0.785192,0.314419
0.308867,0.851271
0.0559142,0.551431
0.191481,0.754835
0.674102,0.0639725
0.837454,0.980586
0.537079,0.108081
0.766856,0.587962
0.573652,0.367474
0.382891,0.780292
0.0780403,0.610828
0.429848,0.767236
0.896936,0.246701
0.187681,0.276397
0.444609,0.759982
0.31473,0.668808
0.456391,0.895382
0.0328967,0.645633
0.0511917,0.702169
0.480287,0.866321
0.522136,0.271977
0.826277,0.926854
0.748982,0.399115
0.0919111,0.958376
0.827687,0.731453
0.154037,0.0357869
0.866056,0.998004
0.0631348,0.695768
0.957415,0.506977
0.68183,0.610254
0.413175,0.801433
0.328377,0.892468
0.340795,0.729366
0.417804,0.970913
0.982306,0.802062
0.089368,0.897501
0.208219,0.685526
0.430393,0.110901
0.00993663,0.713664
0.585281,0.89934
0.119344,0.163872
0.0706323,0.554374
0.94113,0.655617
0.662165,0.842337
0.891,0.398859
0.948917,0.394824
0.894942,0.29695
0.436364,0.744275
0.829269,0.954851
0.317051,0.739399
0.470474,0.00951439
0.74503,0.788711
0.189851,0.289377
0.923327,0.911174
0.535158,0.998725
0.379157,0.93119
0.492813,0.112461
0.418285,0.507285
0.731645,0.157844
0.181397,0.34946
0.831012,0.546959
0.360678,0.187171
0.323836,0.474588
0.0223201,0.811234
0.935613,0.951425
0.735139,0.643274
0.308025,0.648989
0.0974536,0.961855
0.473485,0.28909
0.543666,0.417631
0.205641,0.150307
0.981076,0.156229
0.262091,0.579305
0.912234,0.184584
0.850579,0.466077
0.592839,0.862409
0.0127691,0.538367
0.953283,0.474732
0.284692,0.184861
0.672925,0.573084
0.0150315,0.466771
0.408215,0.0272213
0.470537,0.762784
0.398325,0.331986
0.246323,0.0267314
0.0612852,0.102045
0.919063,0.458658
0.127999,0.668412
0.71441,0.721548
0.0961464,0.550572
0.703369,0.467189
0.982451,0.854694
0.439595,0.438307
0.993975,0.947228
0.62558,0.863528
0.288836,0.705603
0.31962,0.00556057
0.0611443,0.504277
0.471842,0.970956
0.306945,0.728714
0.281389,0.131758
0.758243,0.0640281
0.108612,0.670883
0.0382739,0.152739
0.253766,0.762047
0.34277,0.0904515
0.292284,0.537658
0.0763967,0.0238942
0.337242,0.112009
0.914623,0.540104
0.884288,0.611267
0.895085,0.141091
0.394745,0.494763
0.752181,0.731199
0.153155,0.0532258
0.855998,0.167161
0.0182437,0.248408
0.906513,0.277064
0.341233,0.440317
0.954843,0.294898
0.738508,0.463163
0.202571,0.737585
0.642826,0.879724
0.57522,0.252022
0.262562,0.41378
0.899431,0.787863
0.282329,0.0193313
0.3057,0.244468
0.0481825,0.419967
0.417165,0.178228
0.0787418,0.71334
0.492379,0.513031
0.852803,0.841461
0.24356,0.11856
0.172251,0.400069
0.263435,0.323981
0.157287,0.729083
0.404731,0.571391
0.32455,0.815192
0.45734,0.699284
0.0797809,0.813733
0.0963665,0.813159
0.183954,0.777525
0.955495,0.921491
0.272479,0.933392
0.983826,0.378704
0.917018,0.403982
0.184777,0.187657
0.298901,0.0673886
0.445886,0.724327
0.78486,0.707621
0.655556,0.651702
0.680198,0.574881
0.30003,0.635255
0.756235,0.527461
0.523006,0.236417
0.201353,0.352428
0.0026335,0.543989
0.0387796,0.344442
0.162048,0.334318
0.31176,0.0447328
0.413987,0.306902
0.456378,0.0239381
0.691411,0.954903
0.991547,0.885441
0.269241,0.715893
0.185987,0.349429
0.587744,0.923555
0.0824564,0.597056
0.925531,0.190696
0.268344,0.594838
0.488215,0.567661
0.376884,0.76989
0.257382,0.756299
0.632239,0.372458
0.735637,0.333751
0.989537,0.861322
0.253305,0.0944348
0.73345,0.586461
0.565187,0.519953
0.870943,0.0691124
0.423084,0.587336
0.878136,0.949977
0.140159,0.473894
0.136405,0.468277
0.761372,0.970633
0.140532,0.491541
0.0759545,0.261732
0.292683,0.305855
0.0855216,0.459881
0.388505,0.0146191
0.0961168,0.851851
0.893381,0.166285
0.0482941,0.341599
0.868994,0.205231
0.536882,0.465756
0.528749,0.107385
0.414755,0.466209
0.536321,0.502803
0.460989,0.520638
0.026808,0.366618
0.612906,0.251316
0.903977,0.472577
0.540179,0.281211
0.0120655,0.994349
0.844443,0.575415
0.331563,0.178308
0.952239,0.0769135
0.131896,0.27646
0.782057,0.855663
0.0139081,0.571988
0.228722,0.308062
0.142417,0.722584
0.298576,0.165458
0.227436,0.49968
0.860663,0.1187
0.701918,0.995267
0.0672714,0.0676683
0.328325,0.888518
0.466597,0.625049
0.0945109,0.847997
0.867824,0.88211
0.315655,0.29417
0.71396,0.303694
0.143337,0.162068
0.447384,0.51354
0.179831,0.698959
0.830503,0.766416
0.764616,0.310227
0.03227,0.882704
0.59814,0.102065
0.823795,0.738461
0.609461,0.705581
0.227073,0.168978
0.786773,0.608731
0.526752,0.324486
0.913898,0.346107
0.678365,0.970723
0.268135,0.817276
0.706365,0.742061
0.939785,0.757693
0.898694,0.59173
0.562608,0.932274
0.282554,0.226085
0.629279,0.501017
0.553282,0.569895
0.301074,0.134206
0.69661,0.41686
0.505792,0.154367
0.237052,0.612843
0.673722,0.113826
0.338933,0.21415
0.756526,0.486235
0.868327,0.630054
0.789866,0.706874
0.755274,0.782077
0.834595,0.961043
0.318836,0.54078
0.041648,0.415668
0.297424,0.793833
0.954991,0.0594005
0.562225,0.803353
0.246791,0.580798
0.845556,0.545546
0.277049,0.212123
0.180373,0.0812239
0.347773,0.922223
0.262058,0.709285
0.0132456,0.239338
0.565319,0.236489
0.203692,0.845767
0.334903,0.344301
0.257755,0.381771
0.521962,0.541645
0.909363,0.2458
0.397171,0.468462
0.237896,0.524054
0.901443,0.170249
0.657706,0.614867
0.625404,0.099505
0.0883891,0.290804
0.359539,0.902987
0.701457,0.639747
0.431992,0.257486
0.368552,0.779985
0.434475,0.25472
0.401852,0.405061
0.152505,0.489166
0.705336,0.989085
0.229064,0.0317027
0.360656,0.165695
0.0119948,0.106501
0.99538,0.123727
0.590608,0.0700721
0.0468452,0.591463
0.201668,0.484706
0.015152,0.495516
0.588967,0.0572146
0.683898,0.798457
0.986391,0.498248
0.151175,0.96397
0.447103,0.568912
0.0405637,0.888314
0.284635,0.694264
0.591716,0.524715
0.685544,0.122817
0.0398013,0.0154852
0.754435,0.0668156
0.959869,0.368648
0.104226,0.929674
0.675652,0.713616
0.424208,0.610686
0.843559,0.665676
0.355902,0.959865
0.727691,0.685607
0.899892,0.670754
0.915271,0.221655
0.820437,0.782226
0.668417,0.799843
0.859196,0.50187
0.343973,0.402431
0.362428,0.410478
0.481589,0.821707
0.164545,0.551033
0.33188,0.794134
0.497669,0.503273
0.415552,0.0893147
0.792261,0.0765703
0.463529,0.400141
0.313039,0.364403
0.0393309,0.987255
0.865023,0.225787
0.08726,0.40512
0.136565,0.877652
0.495654,0.383117
0.671137,0.468522
0.487974,0.0340682
0.462217,0.579696
0.615704,0.35962
0.768132,0.86196
0.691699,0.0674855
0.670372,0.0648792
0.87778,0.382013
0.639044,0.0822311
0.928966,0.00691283
0.246392,0.103829
0.037041,0.779395
0.240049,0.848958
0.756914,0.191298
0.083149,0.117042
0.522443,0.129787
0.981307,0.163443
0.807887,0.289947
0.00903485,0.420809
0.920404,0.173301
0.578705,0.02808
0.178806,0.726299
0.853526,0.68692
0.926045,0.0255791
0.514516,0.313052
0.258963,0.542008
0.708001,0.608143
0.476347,0.479243
0.0344434,0.302781
0.554678,0.456659
0.572389,0.883432
0.42912,0.29768
0.671844,0.621715
0.711429,0.0722203
0.378752,0.485561
0.0471797,0.717093
0.711209,0.462286
0.0693004,0.068122
0.495401,0.0875342
0.937142,0.266281
0.87295,0.695175
0.980736,0.919452
0.657716,0.996693
0.0871599,0.623763
0.350599,0.397571
0.288774,0.97786
0.685149,0.635028
0.233602,0.739276
0.776937,0.963993
0.438862,0.0261486
0.497183,0.0555798
0.820414,0.05789
0.434132,0.656548
0.295446,0.48927
0.0539828,0.872936
0.663351,0.0808241
0.451353,0.5354
0.992779,0.134035
0.456083,0.318038
0.0177734,0.348587
0.33316,0.295893
0.741207,0.448143
0.982243,0.904929
0.345425,0.725424
0.596351,0.47692
0.93085,0.821633
0.033295,0.863529
0.839825,0.742561
0.0417065,0.222676
0.189835,0.521534
0.164035,0.123935
0.379994,0.605815
0.98236,0.926415
0.484789,0.437356
0.0397955,0.054645
0.973792,0.835354
0.305497,0.0951643
0.17623,0.161176
0.611243,0.794216
0.569929,0.42269
0.604835,0.133107
0.525632,0.125058
0.740116,0.277766
0.101434,0.796099
0.795434,0.645089
0.00673269,0.116124
0.217595,0.113728
0.321404,0.16264
0.664256,0.605101
0.730907,0.0552096
0.331142,0.872212
0.632675,0.637555
0.920716,0.628807
0.50269,0.456836
0.666899,0.0367348
0.639209,0.965583
0.830028,0.790359
0.543024,0.974073
0.109092,0.764687
0.0481128,0.975376
0.124069,0.586177
0.286786,0.815369
0.769224,0.794099
0.857565,0.584647
0.364291,0.665747
0.368157,0.227569
0.327077,0.816995
0.116905,0.288136
0.633998,0.806264
0.797655,0.670902
0.909315,0.14901
0.00148291,0.190947
0.683512,0.0322088
0.552703,0.48221
0.747512,0.439128
0.740879,0.99716
0.174854,0.690875
0.904445,0.123084
0.398144,0.667058
0.852547,0.503334
0.144859,0.29508
0.842344,0.107253
0.7102,0.357224
0.00626242,0.103878
0.449366,0.231456
0.843838,0.80703
0.0701045,0.230679
0.505658,0.656955
0.355472,0.109999
0.816649,0.265071
0.16069,0.247477
0.702412,0.0444427
0.92193,0.0869724
0.115643,0.431536
0.772278,0.317169
0.813876,0.0955056
0.799614,0.346665
0.426413,0.891585
0.209679,0.914775
0.919506,0.761205
0.618685,0.603042
0.702278,0.34999
0.525673,0.850595
0.796389,0.734751
0.318403,0.919266
0.539675,0.209567
0.216773,0.69437
0.0200996,0.076119
0.887046,0.398563
0.853282,0.997483
0.696965,0.959987
0.804548,0.69978
0.942834,0.684288
0.249111,0.426726
0.408247,0.88404
0.982699,0.94513
0.331185,0.12578
0.0345861,0.923292
0.286366,0.921249
0.579727,0.623361
0.532568,0.513859
0.0236057,0.308243
0.528285,0.0778766
0.425299,0.329111
0.557098,0.164056
0.465324,0.52235
0.0654649,0.792328
0.931445,0.314016
0.334461,0.306552
0.725536,0.701292
0.710004,0.738676
0.277323,0.0899291
0.567661,0.504074
0.922888,0.600935
0.189378,0.91314
0.857072,0.526432
0.490095,0.732384
0.725631,0.585749
0.20006,0.822318
0.410007,0.65337
0.119691,0.27947
0.931845,0.705306
0.129985,0.860649
0.95343,0.363828
0.465412,0.699314
0.856174,0.841875
0.185005,0.792122
0.672529,0.450034
0.260307,0.79929
0.992595,0.102332
0.0299232,0.0963162
0.491205,0.458769
0.424443,0.415951
0.75394,0.687684
0.49895,0.743865
0.721317,0.439063
0.568,0.295686
0.991769,0.481112
0.498676,0.99081
0.160904,0.327158
0.746955,0.516969
0.528169,0.325536
0.550053,0.746736
0.535351,0.0655958
0.254672,0.89656
0.430129,0.128718
0.818517,0.391183
0.97775,0.687223
0.597979,0.0718497
0.690876,0.213911
0.832638,0.0327789
0.00677883,0.0640135
0.400517,0.560542
0.347333,0.947006
0.113148,0.320961
0.193364,0.860783
0.661615,0.493507
0.654501,0.483198
0.096771,0.90362
0.944245,0.668035
0.0681321,0.995377
0.682752,0.890894
0.106361,0.161814
0.287687,0.543847
0.0719545,0.00858586
0.0800948,0.839154
0.382721,0.255294
0.941893,0.471107
0.401045,0.516213
0.11887,0.841156
0.836639,0.437609
0.16649,0.557271
0.674417,0.64473
0.466419,0.0202149
0.75792,0.584146
0.264465,0.118654
0.946378,0.613138
0.315338,0.894497
0.94698,0.928725
0.123189,0.768501
0.610677,0.773983
0.647831,0.662135
0.0800208,0.0045129
0.426179,0.79822
0.241278,0.582034
0.168477,0.401099
0.391379,0.800284
0.0324866,0.390158
0.955571,0.775402
0.962666,0.845006
0.100807,0.313451
0.543927,0.957964
0.942519,0.15602
0.227709,0.165335
0.366919,0.202319
0.895676,0.117268
0.104166,0.218948
0.387065,0.79158
0.082619,0.827254
0.777356,0.781317
0.165034,0.76221
0.253242,0.0501233
0.817907,0.399915
0.243047,0.559954
0.230205,0.882674
0.202815,0.654814
0.465887,0.0800568
0.697952,0.238706
0.0908942,0.186672
0.857334,0.428002
0.259133,0.934593
0.63067,0.175847
0.350417,0.896338
0.534377,0.617498
0.986271,0.295391
0.678574,0.203897
0.70644,0.80224
0.102548,0.343464
0.0816596,0.79011
0.541739,0.646297
0.156022,0.303099
0.527237,0.258727
0.183157,0.964667
0.694757,0.822134
0.71123,0.50619
0.725867,0.139733
0.478543,0.626439
0.959623,0.996526
0.909667,0.786353
0.454663,0.562544
0.0749309,0.637453
0.369273,0.823203
0.916594,0.111648
0.0671256,0.590893
0.685905,0.805932
0.533168,0.72434
0.61495,0.378971
0.351469,0.702414
0.391072,0.465841
0.9777,0.833551
0.56948,0.45122
0.350582,0.963343
0.624928,0.345012
0.64409,0.261069
0.170117,0.074085
0.3737,0.720695
0.321096,0.430986
0.437524,0.222325
0.0141722,0.0716266
0.64344,0.755568
0.973836,0.365887
0.828001,0.908213
0.979281,0.341233
0.831458,0.77997
0.429427,0.00518449
0.512684,0.484733
0.65378,0.248319
0.630325,0.678305
0.153485,0.661617
0.549095,0.936163
0.730655,0.549011
0.81892,0.120407
0.70588,0.381236
0.0522091,0.564744
0.0556202,0.720407
0.814244,0.784444
0.764455,0.940828
0.335191,0.812051
0.621922,0.0660674
0.724939,0.178877
0.614491,0.110822
0.301855,0.0306358
0.925032,0.171641
0.613505,0.430013
0.191318,0.652358
0.321871,0.00671571
0.486075,0.202132
0.263652,0.657668
0.631103,0.835587
0.379936,0.738154
0.217678,0.859475
0.716892,0.378911
0.74882,0.303052
0.494731,0.756005
0.903912,0.354096
0.425797,0.719162
0.548592,0.655812
0.136663,0.542266
0.249583,0.976573
0.888246,0.698934
0.576386,0.676836
0.086454,0.646059
0.051924,0.742486
0.354086,0.967863
0.610547,0.916151
0.551937,0.536086
0.773301,0.789234
0.443567,0.36179
0.28521,0.707278
0.0683328,0.54436
0.521264,0.898344
0.0554901,0.428516
0.651792,0.849499
0.978986,0.0885048
0.488152,0.300408
0.0511155,0.623938
0.746942,0.342315
0.762308,0.718376
0.963251,0.645221
0.475834,0.244523
0.351841,0.699226
0.0256824,0.125206
0.889503,0.641429
0.85795,0.294432
0.761488,0.0812698
0.843711,0.937876
0.0984219,0.294645
0.279762,0.436385
0.0271049,0.0172447
0.944623,0.883539
0.340206,0.0956583
0.885003,0.288614
0.568141,0.542634
0.0592982,0.339361
0.971077,0.613187
0.376656,0.0285056
0.894753,0.789548
0.802259,0.335357
0.718491,0.215685
0.989648,0.571492
0.640568,0.108701
0.537505,0.364599
0.214594,0.691737
0.129451,0.0249383
0.761994,0.385053
0.538636,0.248002
0.581315,0.821145
0.271286,0.37508
0.998431,0.820249
0.490791,0.8744
0.415752,0.263329
0.865191,0.934812
0.289621,0.542038
0.023746,0.857712
0.203722,0.526064
0.697585,0.65384
0.11786,0.906044
0.69816,0.354605
0.150566,0.0952
0.151514,0.746543
0.496447,0.535029
0.494654,0.867182
0.767131,0.192433
0.861042,0.922042
0.905564,0.800364
0.634743,0.571723
0.596169,0.801762
0.822966,0.757755
0.55571,0.109693
0.190102,0.254846
0.58119,0.371255
0.939549,0.915609
0.562191,0.476876
0.405009,0.0130134
0.258899,0.6699
0.104778,0.30888
0.114732,0.977356
0.729747,0.99367
0.520319,0.926027
0.186852,0.168845
0.646093,0.983788
0.208317,0.264993
0.517925,0.682114
0.530172,0.351464
0.0126274,0.854075
0.206734,0.311802
0.31222,0.487682
0.571915,0.0352543
0.176993,0.631572
0.909017,0.367032
0.149477,0.366329
0.317015,0.791235
0.943718,0.866488
0.569842,0.160393
0.209369,0.0347524
0.826603,0.737539
0.485727,0.0199979
0.121712,0.502421
0.568023,0.343564
0.077263,0.375
0.230414,0.549906
0.707678,0.448675
0.340819,0.318505
0.704253,0.346336
0.348679,0.808612
0.328601,0.77865
0.485883,0.457742
0.546156,0.0632689
0.637311,0.14979
0.222517,0.963768
0.568508,0.532373
0.590881,0.70723
0.861558,0.279919
0.375256,0.14543
0.581114,0.479118
0.721817,0.36828
0.842559,0.399615
0.98237,0.358793
0.10609,0.00717176
0.781186,0.840484
0.540925,0.0742916
0.747294,0.167315
0.302396,0.746201
0.598006,0.208476
0.99497,0.899189
0.512654,0.571078
0.228403,0.412329
0.272166,0.436375
0.919833,0.818449
0.804952,0.513276
0.582532,0.0474864
0.924347,0.612997
0.675341,0.0223125
0.111404,0.62287
0.178402,0.256678
0.491872,0.908478
0.0596261,0.647513
0.912518,0.688179
0.35315,0.533246
0.986568,0.946018
0.0102913,0.83612
0.142668,0.425321
0.447371,0.350867
0.637735,0.338395
0.756595,0.410243
0.795536,0.737978
0.951653,0.210319
0.946014,0.477756
0.714959,0.301828
0.415813,0.149887
0.486793,0.403162
0.976694,0.0125562
0.198553,0.195667
0.896825,0.978411
0.723451,0.468782
0.135006,0.0272382
0.840638,0.00353658
0.169585,0.0442742
0.871814,0.340924
0.589825,0.778183
0.156135,0.71663
0.715047,0.348129
0.5027,0.333533
0.537356,0.845811
0.554062,0.177723
0.593372,0.278325
0.217664,0.850768
0.978172,0.94083
0.30998,0.73297
0.722543,0.0672199
0.701419,0.728776
0.208082,0.260434
0.705106,0.920529
0.99453,0.655329
0.97773,0.353124
0.965502,0.820144
0.784379,0.509213
0.307315,0.325719
0.948059,0.795664
0.0453524,0.357184
0.804092,0.147849
0.672362,0.6873
0.287321,0.367829
0.0863967,0.637476
0.400822,0.379281
0.68848,0.0847049
0.227088,0.0124269
0.31482,0.204225
0.544904,0.945571
0.902218,0.532608
0.662163,0.739139
0.654022,0.438381
0.675181,0.446991
0.349982,0.0413073
0.499837,0.748264
0.792524,0.00385402
0.189753,0.801658
0.195603,0.243654
0.887995,0.671435
0.413319,0.224529
0.668664,0.570395
0.388761,0.987663
0.735111,0.903356
0.297772,0.489951
0.769405,0.817323
0.0792736,0.972004
0.281437,0.407164
0.221302,0.0837121
0.0511238,0.0219365
0.268243,0.851893
0.168157,0.74986
0.52125,0.823947
0.32238,0.449296
0.68104,0.0492783
0.195328,0.576809
0.687168,0.961394
0.513611,0.25446
0.880101,0.585361
0.274839,0.931627
0.159469,0.775136
0.414915,0.596868
0.640353,0.681859
0.602456,0.811534
0.778216,0.207211
0.00911329,0.435071
0.700526,0.972402
0.624802,0.30763
0.789015,0.260029
0.732292,0.415595
0.233586,0.141885
0.820307,0.357921
0.292487,0.29288
0.918994,0.815619
0.218802,0.799959
0.872172,0.968293
0.331658,0.102899
0.949369,0.639069
0.434008,0.255302
0.143725,0.232559
0.530147,0.935748
0.201559,0.88224
0.640391,0.453817
0.919475,0.355118
0.11073,0.514842
0.370483,0.383592
0.478807,0.336851
0.62244,0.130276
0.667897,0.821499
0.86759,0.0978665
0.648575,0.432817
0.939015,0.363837
0.0614845,0.959992
0.589024,0.800814
0.438171,0.880946
0.727491,0.239133
0.481892,0.297288
0.512605,0.320352
0.49783,0.102213
0.216269,0.000823499
0.13298,0.28445
0.592021,0.98741
0.586519,0.4026
0.0834344,0.836604
0.865103,0.221782
0.889947,0.349538
0.723651,0.642796
0.207936,0.88548
0.666731,0.145434
0.880291,0.537583
0.0362057,0.879733
0.422386,0.206236
0.186735,0.217554
0.276641,0.825082
0.157612,0.0456159
0.0177331,0.123831
0.562535,0.678684
0.625808,0.565811
0.369091,0.683581
0.071081,0.000912266
0.523844,0.465848
0.686915,0.574064
0.419808,0.148525
0.392004,0.935958
0.33185,0.0233089
0.93824,0.806345
0.521878,0.944985
0.665002,0.886795
0.589656,0.79479
0.629176,0.22169
0.684515,0.335777
0.168824,0.502621
0.110937,0.835258
0.393074,0.260161
0.887236,0.120555
0.694544,0.77824
0.86811,0.63677
0.0432708,0.662778
0.818969,0.668962
0.330476,0.242637
0.298568,0.257638
0.400951,0.236267
0.498036,0.747578
0.191494,0.170854
0.297495,0.621903
0.686611,0.524907
0.220194,0.816913
0.437695,0.173375
0.422041,0.595925
0.386693,0.918485
0.0501842,0.989094
0.528714,0.499782
0.0850906,0.522271
0.0150727,0.40255
0.365992,0.98064
0.502086,0.169775
0.019082,0.447777
0.129236,0.423986
0.535097,0.101907
0.574957,0.032477
0.111028,0.852689
0.911694,0.995514
0.420438,0.468325
0.29047,0.923223
0.520829,0.572938
0.406374,0.957467
0.943422,0.051291
0.843917,0.0120761
0.0797241,0.0451085
0.201374,0.857855
0.192602,0.329921
0.429932,0.608016
0.264695,0.862449
0.16664,0.722614
0.690773,0.470119
0.226242,0.751803
0.808832,0.0612195
0.465577,0.234787
0.581773,0.328407
0.79067,0.991585
0.796412,0.493151
0.712944,0.849434
0.208885,0.0276893
0.522946,0.506579
0.648993,0.112534
0.859719,0.1893
0.074711,0.409964
0.273645,0.789481
0.13992,0.224025
0.505616,0.823527
0.348336,0.653883
0.716523,0.749062
0.0849554,0.368577
0.941666,0.347779
0.702696,0.465674
0.492463,0.327753
0.855142,0.0946544
0.881359,0.484407
0.968377,0.685044
0.510198,0.514806
0.617452,0.391985
0.226516,0.0570668
0.569265,0.411516
0.343242,0.832648
0.573076,0.0474331
0.522842,0.158621
0.581609,0.0047394
0.53787,0.681038
